,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
28,44.39935902107092,26.17649407931782,33.34657384811765,19.6750939406143,-3.8436644997266876,61.56551995438601,5.3062609409123205,31.286501767982383,82.531766991011,52.49354616079731,1159.738722672883,1150.4371445989718,4136.088798617654,955.063888258113,691.2792979819592,1891.4931406522119,633.3555120635481,4158.715260699525,151.28305311055254,1522.8445882808649,290.56234042497204,2324.2807374441454,0.0,0.0,0.0,302.24576019545685
29,101.4640493006548,32.27633765376436,96.57167786414873,25.97539539242566,5.960465238706602,62.63037646702445,5.516641330640121,17.450638436324837,93.2262564512053,28.740254884295048,1140.1453894660199,1140.4420347414657,3863.757779550126,1371.9257903051994,904.733812089703,2203.807294694248,667.1581938871643,3719.723502004994,566.0914245427127,1774.1980804073335,288.456816218994,2688.481421227903,0.0,0.0,0.0,414.5848923035028
30,52.3985156053949,25.071797998906245,86.96786459589083,20.63615687394145,2.9245273367485667,42.51019288611906,5.166007347760452,54.59556882221627,80.38737064680754,33.72721849208783,731.4844397228802,998.5114747648765,2889.4616066406666,1046.0689513810682,708.9039826330574,1542.109057347026,617.3437154102561,2519.8126949066086,544.6189911979891,1478.6736817147073,287.40405411600494,2240.2344258017397,0.0,0.0,0.0,378.03009534771
31,50.641125143687354,20.340816958882748,67.49346546859012,17.85975284432967,2.3674745107012205,34.383656342299325,6.007528906671657,48.48784536950259,74.25659648325141,22.64848703108355,526.2209489843169,864.5770026742924,2333.0018348275953,843.5092947525548,586.5103392226538,1181.6039952628958,598.6632859814155,1903.2731582511785,851.089176209044,1283.0596669217232,300.0371993518733,2234.231117827282,0.0,0.0,0.0,329.8847530156904
32,48.66153588797082,19.812484050859823,58.956742563472005,15.163437392495146,2.5067377172130576,26.31316487809215,4.6283685740116285,38.14210972511,70.54514127213001,14.838134796109617,423.5892036150352,776.6200359282373,2000.699002896821,716.2979161935848,496.42861767259683,1002.7415865681985,493.6970634765017,1612.5630602712445,1252.23327187638,1116.8929231728443,298.9844372488843,1946.07233505332,0.0,0.0,0.0,279.06466944300297
33,37.95559399480996,16.330289884345063,52.55420038463342,13.294703911025671,5.097033358333215,28.58299060240042,3.810222613959068,43.12800642120281,67.96086875475658,7.2119166020388,358.27809292549233,717.6488877689502,1852.2441874484575,638.9925399923645,437.67966883560314,852.6083730524424,419.8648900196555,1354.0456912622428,493.86596692864254,1003.3105920027247,314.7758687937197,1746.962620567145,0.0,0.0,0.0,244.2930333143221
34,34.03681526410578,13.496504286767538,46.685203387364716,12.22685620732883,3.7879592171219523,23.81915883533368,3.3660862356448202,36.8956355510868,64.1669367611658,4.618695525986552,320.0244423787601,668.6728494671696,1611.3737915223044,545.0518296718944,383.8264657350255,746.9590746524658,382.50403116197424,1169.6691526105396,480.2016911638184,930.7441026440368,334.77834875051127,1618.892050445384,0.0,0.0,0.0,222.00352297542406
35,33.24901953989206,11.671354240870148,41.61652416245083,10.89204657770778,3.0080852606556685,22.165828986763465,3.155705845917019,31.286501767982383,61.69263328708486,5.892289308899786,292.9669822359495,631.6909429943963,1463.9021205471088,511.78116143339463,357.38943875837833,688.5739360630051,372.71904431829586,1087.7240243208937,471.4175138864315,870.7978723042515,311.61758248475263,1518.8369175377584,0.0,0.0,0.0,204.17191470430566
36,32.420824034949426,10.470597631727129,36.281072346752,10.35812272585936,2.3674745107012205,20.764701996449716,2.921949857330573,28.294963750326694,60.26303572428254,8.669644425855154,275.2396807630736,612.7002342651343,1534.6885226152028,486.33888572160055,333.88985922358086,629.2620492419657,348.7013493383579,997.9745980989009,468.48945479396923,838.1955365054208,315.8286308967087,1460.8049404513356,0.0,0.0,0.0,189.015047673855
37,31.794627433651346,9.654083137509875,32.81302866654777,9.557236948086729,1.9496848911657112,20.484476598386973,2.7583206653200607,25.67736798487797,58.88842268312645,9.544281120144966,272.44063316209315,602.7051244076281,1427.525775039894,448.1754721539096,326.05666604531507,584.778134126186,378.05630986939315,939.4423636062967,433.3527456844215,831.8854069959698,326.35625192659904,1447.797773173344,0.0,0.0,0.0,177.42450229762807
38,46.50014761897419,11.81544503396731,23.742760579859766,13.268007718433248,2.06109545637518,28.891238540269445,5.680270522650635,18.4478177755434,68.67566753615773,11.0480424541871,545.8142821911797,956.5320133633502,2333.9849793007634,522.5452011576151,595.3226815482028,807.197709705084,468.7898242380475,1619.3918209620483,206.9161758673364,982.2768269712209,328.4617761325771,1709.9422213913233,0.0,0.0,0.0,189.90662808741095
39,68.0130308571182,18.63574257389966,8.80349549590306,26.642800207236185,4.53998053228587,105.4768398308188,5.423138935205542,-2.119006095839444,118.13424475695346,-19.50286383232195,1350.0739595395505,2421.81511847377,5923.445450837025,1452.166813703934,1810.4467733266893,2188.0525747574093,563.0815156407667,5531.296159551092,276.2135743889444,2371.5570073020376,332.6728245445332,4129.275335097713,0.0,0.0,0.0,298.67943854123314
40,92.91949567649057,19.26013601065403,64.82573956074073,24.907547688728823,20.833775694170743,132.26638788561763,4.955626958032651,3.7394225220696073,127.26167535022984,-72.34933357151691,1410.719990894126,2304.8723331409465,6007.995875529471,1198.7226056518323,1611.679496428194,3523.496776462376,557.7442500896694,4976.215469112896,2117.962743547736,2005.569495753874,631.6572617934174,3473.914214552765,0.0,0.0,0.0,256.77515910410494
41,52.923712754870714,15.513775390127812,67.22669287780518,20.742941644311145,25.429461509061344,81.1252527391659,4.114105399121447,52.35191530897451,105.48780477831754,-83.3820315222954,999.259993550006,1801.11879632263,4589.318400748089,981.4847130357452,1220.0198375149025,2251.9982027363426,457.2257488773367,3716.7968902803636,4078.786315799994,1760.5261331368563,898.0060738496419,3049.6804510244315,0.0,0.0,0.0,230.91932711098326
42,39.531185443237405,13.66461021204756,59.223515154256944,17.69957568877514,20.778070411566002,58.98744629220871,3.6465934219485545,54.84486365702091,95.72805218610938,-72.87104668740906,780.9342806735341,1519.256698340953,3570.7807265460706,822.9597643699519,912.5670052679689,1689.4620261680461,462.563014428434,2828.0824632343238,4066.0980597326575,1599.6178306458532,914.8502674974663,2785.5349001483,0.0,0.0,0.0,212.19613842630892
43,37.91519421408104,11.383172654675823,55.221926292482834,16.044411748045036,16.1823845966754,54.6439526222361,3.973851805969579,49.85896696092811,91.57672080181803,-47.09228096097251,747.3457094617692,1351.338852734848,3499.9943244779765,750.5471334979229,800.9440024776808,1600.494195936487,434.9871424144312,2690.5317121767043,2863.641792428137,1451.3297871737525,915.9030296004554,2528.393208575702,0.0,0.0,0.0,196.14769098230238
44,33.61261756645224,10.302491706447105,49.08615670442918,13.828627762874094,12.032341042622674,43.93934241623908,4.067354201404158,47.366018612881696,85.44594663826192,-25.640665195759222,611.1253928807226,1161.4317654422287,3054.6298781328856,653.670775979938,677.571209919994,1271.4985737260336,405.63218188339596,2077.8943244874476,1853.4614055286406,1279.9046021669978,914.8502674974663,2229.2283611819007,0.0,0.0,0.0,179.2076631247399
45,31.754227652922427,9.822189062789898,45.084567842655055,13.85532395546651,8.773582010245699,42.93053098321318,3.412837433362109,38.017462307707675,82.09189081784106,-23.615190745824922,571.938726466997,1132.4459468554605,2960.2480087087606,629.2070493339822,644.2801389123642,1277.0590631155062,359.3758804405525,2086.6741596613383,1875.9098585708518,1239.9404486071408,914.8502674974663,2159.189768146563,0.0,0.0,0.0,168.50869816206887
46,33.53181800499442,10.03832525243564,47.48552115971953,13.107830562878727,9.469898042804882,46.09707798132224,4.1608565968387365,36.39704588147752,80.57981647256938,-19.74837588685944,512.2257109794148,1041.4904471521536,2632.8608991438264,592.0221848321295,619.8014102302835,1201.992456357628,265.0841890378333,1942.2946479129146,1717.794667577887,1133.719935198047,756.935952049112,1984.093285558218,0.0,0.0,0.0,156.9181527858419
47,26.037658679781813,8.645447585829741,48.71267507733027,11.853109511034935,7.993708053779415,39.904096684135496,2.7583206653200607,40.011820986144805,80.57981647256938,-13.518507502970603,450.64666375784583,935.5422826625869,2521.7655736758456,503.9527689066887,569.8648037188389,1080.5884380208129,410.07990317597705,1714.0189333917583,1701.2023327206007,1052.739939826758,439.0017969464252,1853.0210614492282,0.0,0.0,0.0,156.9181527858419
48,27.00725341727563,7.1565093904923955,40.41604750391859,11.132312311039568,8.383645032012558,38.05460905692134,2.7583206653200607,37.518872638098394,75.3837791769994,-8.715677936080935,405.8619021421593,871.5735795745468,2122.6089175696493,493.18872918246814,564.9690579824228,1046.2987534523993,349.5908935968742,1611.587523029701,546.571030592964,975.9666974617697,318.98691720567587,1707.941118733171,0.0,0.0,0.0,160.4844744400656
49,30.60283390214852,6.364010028458003,34.89385487467031,10.331426533266939,4.567833173588237,31.048974105352613,2.5479402755922593,36.646340716282154,72.35963048645603,3.038211674901452,368.54126746242054,816.6004753582624,2221.9065093596146,453.06821748310074,542.4486275949085,928.6017280418992,281.9855299496415,1417.4556119625638,440.18488356683355,917.0721553735597,329.51453823556614,1595.87936987663,0.0,0.0,0.0,137.30338368761167
50,29.83523806829925,5.955752781349376,31.98603363511446,9.797502681418516,2.311769228096486,29.59180203542632,2.524564676733615,27.547079245912776,70.13275735978318,9.022568004252799,353.613013590525,779.6185688854891,1947.6092013457508,433.4972361663361,508.1784074399955,861.8758553682298,264.1946447793171,1345.2658560883522,456.77721842411995,894.9867020904807,315.8286308967087,1559.8595220298846,0.0,0.0,0.0,101.64016714537486
51,29.310040918823436,5.499465269875029,28.571344473067207,8.996616903645885,-3.7601065758195853,29.64784711503887,2.431062281299037,25.303425732671013,68.45572944957276,40.95447959753523,376.9384102653617,770.6229700137335,2051.8225155015557,407.0764113887039,461.17924837040056,835.0001566524463,283.76461846667394,1375.5075105761975,429.4486668944717,842.4022895117215,313.72310669073073,1467.8087997548691,0.0,0.0,0.0,97.18226507759528
52,28.805043659712073,5.163253419314984,26.010327601531767,8.462693051797466,-5.8769073147995,28.75112584123807,2.0804282984193683,24.30624639345245,67.32854675582477,51.71097648695906,369.474283329414,761.6273711419778,2131.457217828161,378.6984884793952,412.2217910062392,785.882500378773,241.0664940578954,1312.0975898758766,429.4486668944717,844.505666014872,324.250727720621,1469.8099024130215,0.0,0.0,0.0,101.64016714537486
53,27.69404968966708,4.8990869653035185,24.436369315900613,7.821984429579361,-2.5902956411201585,26.229097258673328,2.1505550949953016,22.68582996722229,66.36631762701553,33.159471865969884,350.8139659895446,730.6425305837084,1982.0192579066297,353.2562127676012,377.95157085132615,720.0833759366823,249.0723923845414,1206.7395677891889,402.12011536482356,817.1617714739173,326.35625192659904,1422.7839899464375,0.0,0.0,0.0,112.33913210804592
54,26.078058460510725,4.6109053791091945,23.1558608801329,7.154579614768835,-0.1671158478142038,23.763113755721136,2.1038038972780124,20.81611870618748,64.90922780339007,18.152547532365748,328.4215851817013,708.6532888971947,1814.8846974680746,322.9211917266161,348.5770964328293,670.9657196630089,243.73512683344407,1120.8922905333695,449.9450805417079,800.3347594487143,340.04215926545646,1392.76745007415,0.0,0.0,0.0,151.56867030450638
55,24.664066134998908,4.346738925097729,21.18174370832433,6.8876176888446246,0.5292001847449787,22.361986765407387,1.8700479086915665,19.694291949566598,63.78204510964209,12.521114781412045,322.8234899797405,706.6542669256934,1785.3903632730353,302.3716613440132,318.2234728670492,653.3575032630129,225.05469740460347,1104.3081574271318,446.04100175175813,809.799953712891,327.4090140295881,1411.7779253265987,0.0,0.0,0.0,107.88123004026632
56,24.32066799880319,4.010527074537684,19.714494459007156,6.567263377735572,1.1419582933970593,22.361986765407387,2.0804282984193683,17.699933271129478,63.25969215400278,7.534151173619258,353.613013590525,720.6474207262022,1905.3339889995277,297.4789160148221,303.53623565780083,646.8702656419617,195.6997368735682,1127.7210512241734,425.544588104522,785.6111239266617,333.7255866475223,1368.7542181763197,0.0,0.0,0.0,98.9654259047071
57,23.593471945682822,3.8184060170748015,17.52695921457064,6.4070862221810465,1.782569043351507,23.763113755721136,1.893423507550211,16.702753931910912,63.53461476223401,3.0535561783100453,368.54126746242054,769.6234590279829,2201.260475423087,294.5432688173074,281.9949544175698,667.258726736694,190.3624713224709,1196.0086581322116,448.96906084422045,863.4360545432252,367.4139739431712,1500.8269936143856,0.0,0.0,0.0,93.61594342337159
58,23.714671287869553,3.67431522397764,15.526164783683576,6.140124296256836,1.1419582933970593,25.108195666422336,1.893423507550211,15.830222010094673,65.23913493326755,6.96640454750131,400.2638069401985,817.5999863440129,2400.838803476185,286.7148762906015,274.1617612393039,708.0356489261586,209.93244500982775,1301.3666802188989,412.8563320371853,906.5552728578077,324.250727720621,1580.8710999404861,0.0,0.0,0.0,102.53174755893079
59,28.56264497533862,7.252569919223837,16.059709965253465,6.8876176888446246,-2.2560639454917513,27.798359487824726,4.394612585425182,12.215446905427385,67.79591518981783,27.29787156388729,392.7996800042507,854.5818928167862,2917.972796362538,352.277663701763,333.88985922358086,747.8858228840445,524.8311125245693,1345.2658560883522,462.6333366090446,1010.6724097637509,328.4617761325771,1686.9295408225694,0.0,0.0,0.0,98.07384549115119
60,29.774638397205887,5.667571195155052,19.847880754399625,6.353693836996205,-4.038632988843259,24.71588010913448,3.5998422242312658,13.212626244645948,66.53127119195426,37.27179877947287,343.34983905359684,809.603898458008,2722.327046202112,304.3287594756897,310.3902796887834,711.7426418524735,373.60858857681205,1242.834445726295,398.21603657487384,919.1755318767099,331.6200624415442,1535.8462901320547,0.0,0.0,0.0,119.47177541649327
61,24.886264929007908,5.64355606297219,15.072651379349178,8.222427318465677,-5.180591282240317,28.639035682012967,2.6180670721681936,13.337273662048267,69.69288118661323,42.96460954406094,417.9911084130744,929.5452167480831,2690.8664230607365,396.3123716644834,493.4911702307471,931.3819727366355,317.56730029029023,1437.9418940349753,349.41505170050203,968.6048797007435,313.72310669073073,1617.8914991163078,0.0,0.0,0.0,115.01387334871367
62,30.198836094859434,7.6127969019667425,13.39198405740405,9.503844562901888,-5.013475434426115,33.6270477675299,2.5713158744509044,11.218267566208825,74.91641074300634,41.4761927134274,582.2019010039251,1080.471375596428,3216.848716205601,491.2316310507917,566.9273562769893,1142.6805695365886,322.9045658413875,1832.05893961851,267.4293971115574,1132.668246946472,313.72310669073073,1891.0420119541259,0.0,0.0,0.0,144.43602699605904
63,41.914772506243025,11.623323976504427,22.035415998836143,12.894261022139357,0.1392632065118365,46.29323575996617,3.179081444775663,-0.8725319218162418,88.77251019785963,29.906437143348132,715.6231699839913,1227.39949050177,3827.3814340429117,804.3673321190255,777.4444229428833,1610.6884264838532,348.7013493383579,2405.6748376460305,325.01455926331613,1477.621993463132,318.98691720567587,2468.3601288311265,0.0,0.0,0.0,193.4729497416346
64,46.39914816715193,17.362940568208057,28.464635436753227,18.393676696178087,2.3396218693988535,40.912908117161386,3.880349410535001,11.467562401013463,94.16099331919145,22.00401788792264,757.6088839986974,1268.379440917546,3418.393333205035,935.4929069413483,977.1908489886619,1637.5641251996367,457.2257488773367,2491.5221149018503,421.6405093145723,1506.017576255662,317.9341551026868,2515.38604129771,0.0,0.0,0.0,275.49834778877926
65,59.71087591732743,17.170819510745176,37.6682898188337,14.202374459167986,4.846359586611911,34.46772396171816,3.412837433362109,17.949228105934118,85.17102403003071,8.945845487209834,596.1971390088271,861.5784697170405,2834.4055161432602,877.7585120568928,911.5878561206856,1357.6861592628568,378.94585412790934,1930.5882010143937,458.7292578190948,1351.4194032741102,321.0924414116539,2257.2437983960363,0.0,0.0,0.0,257.66673951766086
66,39.93518325052649,14.84135168900772,33.23986481180368,14.709602118423986,3.230906391074607,33.40286744907971,2.8284474618959945,21.93794546280836,81.78947594878674,14.024876115454177,585.0009486049055,1088.467463482433,2628.9283212511546,797.5174886581578,802.9023007722474,1217.7471762944667,406.52172614191215,1761.820258227385,238.14880618693434,1353.5227797772607,328.4617761325771,2260.245452383265,0.0,0.0,0.0,264.79938282610823
