,Site1,Site2,Site3,Site4,Site5,Site6,Site7
106,5714.843421793512,4847.2682248418805,2601.045871801207,7225.707152553067,6226.959476430395,7281.749902844109,7064.840454537667
107,6716.287388048337,6361.136646391749,5718.8713927914505,7278.24201497943,5097.747399948952,7014.336209864478,6637.474193056878
108,3702.360889313961,7265.226844828276,7111.907431513438,7372.810146498633,5550.826574794508,7485.998823984908,7430.793046532537
109,7741.229705846019,6357.029033259954,6300.734441583316,7660.464062330187,6522.059590697338,7595.875461428259,7672.73056149705
110,4280.67784963546,5333.772724656286,5819.252791553606,7495.62202639079,6656.392083168828,7611.696927002849,7201.59254993128
111,7252.787265598022,7290.298215621041,7537.764322060414,8046.68190500234,7045.954768642117,8194.0,8125.0
112,6415.096704583242,7015.53418272647,7515.10443137971,8155.301158101524,7411.202668344347,7462.805996513767,7600.267215856524
113,7223.694229441535,6877.471397900678,6760.8331726763,7281.5935309075185,7198.455916244407,6773.704385408126,7363.346864256491
114,8071.878722751627,7810.081302675681,7549.431322548861,8072.203829042662,7775.243246962936,7792.701995979417,7283.104124422596
115,8244.0,7679.398582749976,7920.0,7997.690206211942,7682.273017182742,7749.678165035182,7614.009952343148
116,6349.775623182467,7196.2717966894315,7879.172149088935,8159.438072453721,7972.0,7996.092207249695,7639.703061345913
117,7299.395511209486,7952.7114958287375,7492.701058768855,8222.5,6869.919637641491,8207.5,8048.618366253355
118,4428.412248674073,5249.375299203182,6289.639612275592,7923.8522144642675,7457.257441889649,8201.106009992105,8073.516509120491
119,7535.035154325567,7464.138721845672,7098.599832774264,8233.619791231675,8226.633824172228,8087.311539357641,7554.457885378824
120,7176.010390507692,7880.225563180004,7025.446641782811,8420.340546756146,8340.5,8268.348238849845,8135.521269097556
121,5863.3236113614785,6491.424746016543,7082.11095720804,7504.066853196155,6571.986197365707,7434.607049194715,7644.099966282201
122,5377.668989396771,6617.879553977838,6693.7087245452385,7202.4805288903935,6648.673487571068,7759.268667444046,7363.241435603583
123,7143.856397623347,7744.388161540448,7219.896025581052,7929.102217035258,7319.367403781675,8226.650302235175,7900.965577811649
124,6763.080681467836,6371.766969041304,6969.610364734281,7788.875502048932,6978.142141140079,6385.093676741427,6466.516637000991
125,7188.308814296996,7871.166364960613,5294.90271442021,7720.204044228605,5621.484750294809,8373.689434471231,7238.691111844127
126,5575.556831545038,6250.3991159616235,4617.092553866565,7024.4902163469615,5121.131425151899,6188.13207221932,6204.65552503491
127,4338.945230953455,4143.369000865532,5294.409157228357,7953.1048164492295,7412.744053303917,8388.805412980104,7837.712431768402
128,7599.726919821971,7041.373009773657,4997.708009544944,7175.5132469162245,3639.9290679371798,7954.250126425315,7977.680960907922
129,3126.4478137833758,5729.59968741598,6893.278497879775,7356.233643972249,7903.051162584227,8245.989215445194,7823.144242323012
130,3821.2939741901964,5436.746719442255,6290.5572582966515,7383.569605695671,5844.749925788976,7678.3371003159,7496.810742696172
131,5585.319018605142,6270.468577478814,5200.25993799969,5790.859481869797,5315.994765207234,6456.657993890483,6691.449216649813
132,7757.620067967781,7493.846563029479,4343.801093581942,6067.652855803024,7792.993591387258,5962.281094472822,6923.14004906218
133,8447.81816544222,7903.926542436732,7817.4801713645975,8025.902642625112,6467.75786663695,6704.0646275161735,5875.897750469091
134,8404.40243553201,7853.098831251614,7950.43334021765,8557.885698327405,8243.689350863326,8932.832858619317,8443.007044985654
135,8686.28781035253,7706.049744875278,7610.18722533885,8098.31761657527,5907.570387950349,7887.554944914697,8026.829363993178
136,9185.5,8257.020672259561,7577.838181519039,7303.304362752149,7459.390209330478,7362.848993136618,7681.1746931804855
137,8039.114888937796,7835.597791073258,8093.134064292508,8122.608489938645,7729.043046803464,8721.5,8571.5
138,8771.001583057312,7991.384525744295,8079.2926425660935,8651.218755373166,8515.53087080024,8719.932715909381,8458.81577869031
139,7619.109361906378,7540.247947811615,7575.027153234393,8549.919618336175,8345.906197316333,8510.193341414537,8278.739138138244
140,8713.037882996603,8690.5,8553.5,8929.0,8613.0,8886.0,8540.987668492773
141,8804.264076783693,8597.099075339362,7612.469319288977,8825.91714410827,8672.5,8880.5,8666.0
142,8085.247868319773,8161.267945506254,8675.445977490126,8593.622766334556,7506.158847800814,7225.2882531780915,6496.0909636140805
143,8514.624011229123,8107.281273052983,8329.150126834505,8447.5983399899,6087.190778443355,8026.314226444735,7803.522966314664
144,6033.601990174148,5769.573664841464,5494.848700979215,7900.126931246398,7088.786971020104,7824.043792606277,7665.526376832438
145,7543.755288622304,7427.623854470932,6855.232277492613,8495.306988078277,7830.780930868629,8851.0,8776.762498641054
146,8015.945731126211,7591.594573436758,7090.059428617521,7953.669397265239,8467.621722796723,7966.009843321107,7480.470807850943
147,6846.716741115059,6778.784707379962,8807.5,8711.798086950466,8205.145029459487,8794.228347643224,8554.441205005793
148,7435.080351202016,6265.042678341756,7470.626374714328,9054.5,8841.5,8988.0,8688.786932296924
149,8217.402962055436,8284.901966351663,8680.059225334258,8888.990307891734,7577.33815687987,8671.876799423973,8453.488553257357
150,8046.138765487019,7471.600163913719,7958.347319980277,8626.19691099703,7223.732687067448,8674.897893457937,8392.753536646027
151,8283.720574570112,8046.647718440391,8491.685738978971,9097.366205277427,8721.610901951903,9027.184592328651,8639.902374626161
152,4149.530714725332,5521.044799106207,6297.712337389407,6752.8733447537315,6989.798636230507,8141.428172634101,7771.740782908255
153,7726.457530039585,7813.415266809132,7882.982007618665,6574.392494971276,7230.551008606592,7470.8606643438225,5643.891014626812
154,9153.5,7900.86899255498,8503.045117158004,8739.721569294345,8179.690053793633,8327.432988757235,8413.112457504054
155,8225.267541490164,7860.20216572079,5422.056613844079,6127.525698119973,6159.284195574666,4785.357699944179,7374.581981489422
156,7200.374307476808,7351.345518629301,7758.350326832134,6917.012998852697,4689.781985560421,5058.2893710934095,6453.751357085861
157,7441.968791322368,7547.517346822715,6384.2241499475,8818.37805006996,6809.739360235308,8604.942330816346,7881.636102695398
158,8904.203046950472,8831.048754479998,8514.252871488748,8439.958590371521,8635.5,7934.407195537768,8246.202140569358
159,8788.963311731119,8795.184919483489,8782.62158191068,8612.06226997087,8074.482724765413,8311.741441480865,8045.76099385276
160,9381.0,8867.705123957465,9041.5,9229.5,8790.734520400882,8734.504420085908,8949.0
161,8815.994092467925,7980.63899457033,9080.99781611066,9285.0,8884.0,9254.5,9002.5
162,7384.303688243957,7679.5015973029485,7906.426887437929,7924.562814999867,6637.432901412416,8224.201196647915,8834.120627218515
163,7814.337596738703,7580.95900479782,7386.421124429562,8396.069242857458,6192.513853366022,8765.05981626995,8077.257869151456
164,6989.630134814649,6493.249348645051,7368.484639804268,8687.757001962695,7059.232686080968,8230.639297210382,8054.291928500765
165,5795.20575621706,7483.610957138707,6797.077697818819,8423.34395569722,8882.0,8707.877908042137,8417.099298879335
166,7335.618957255668,9015.261169696676,9136.0,9368.0,8916.155171737422,9228.544270147484,8970.5
167,8534.602669108916,8960.0,8419.678243778331,9068.340873506035,8946.0,9154.015852707824,8846.305156447732
168,7566.7243238751635,8488.186986175073,8129.137828704333,8731.300403950543,8341.976860416584,9159.0,9015.054027461194
169,7950.538475555265,8677.662981486705,8574.787577956358,8732.870647940603,7309.20755276161,8143.106239193997,8289.398528132944
170,5323.837249190266,8779.844524291719,6715.598491128374,8697.508135252194,5604.653859727997,8318.464163769517,8764.381118067791
171,7695.531517587629,8000.519726016613,8323.560837178153,8664.077553501727,7346.835500047281,8392.797976339032,8181.2520096889575
172,7434.548300227179,7152.322760774774,7168.232227060603,7989.191306446124,6539.251728024041,7166.3847688070255,7004.312767328964
173,8530.144416664341,8339.154146534454,6806.709315575684,6437.560420288575,7033.658097688187,4816.556129572827,6859.734429836723
174,7146.92350394145,8245.938980976789,8178.329972339527,7281.24041569442,7299.92759617833,7199.372425122343,6692.000027845606
175,8476.420900605272,8125.626116803203,8490.0341204044,8840.648556003383,8049.660793286823,8189.860234066009,7960.882914490909
176,8045.107705171167,8416.37929141919,8330.61278591419,8658.82536002357,7718.265356283701,8563.911740694248,8167.526214694415
177,7387.196735024764,7364.484990299141,7705.081557772864,8482.081035459605,8263.695630114118,8783.009757645532,8318.799002407914
178,9014.258765995339,8603.15169075454,8779.732870545693,9043.558185874457,8864.234809385467,9085.051865085881,8843.778622159154
179,8385.94230108168,8253.753249900852,7800.376278066206,9209.0,8823.0,9045.5,8962.156624405823
180,8312.88332119739,8119.316119533216,8063.617601266764,8856.706396651249,8760.031002721083,8513.95526394952,8888.0
181,8421.628722469522,7587.853456772813,7746.035073327182,7612.0250621760515,6087.737599117139,7185.742942576791,7902.269816129639
182,8413.341790280112,6529.914606813329,6942.710191034239,8925.436032578897,8310.554113219512,8822.16912554962,8689.448790440854
183,8731.979270915544,8946.0,8389.268129984364,9038.13938133083,8794.99914803164,9163.5,8742.290053449062
184,6960.657531518198,7361.931508954978,8264.754712946431,8568.064918117132,8323.74683503464,8582.410627532683,7529.751538325465
185,5929.4463728402625,6541.985003366715,6109.765914224442,7949.317554017895,8824.0,8147.063659976384,7649.247671102026
186,7201.979920768159,8204.03489947761,8610.360015386877,8962.106396022313,8669.4602439655,9023.442659911705,8584.821354834734
187,8059.416168885045,7271.418603682024,7086.251187249722,8910.791531246872,7674.86283508601,8789.788027983244,8514.775532803427
188,8662.941276904101,8731.56030608611,9158.5,8984.606995074322,8845.5,8758.020832001397,8648.537752957618
189,6639.6482880837875,7367.605665938533,7702.86504732659,8864.543335159631,8140.475797888689,8979.5,8472.42225155351
190,7380.022208150649,8110.717608677435,7880.822114456358,6708.807116686154,5283.406193035351,7840.807411028283,7193.880493215327
191,5154.142362964296,7775.360376465395,5903.512468505356,6927.063919472107,3309.9221620216576,7305.09879495202,7411.124305601749
192,8957.602967061139,8512.121217162769,8684.751634624508,8615.067514979903,8610.839044196224,7553.87207293656,7170.484677908689
193,8947.88693643506,8690.035578099862,8418.083781846255,8048.49283008263,8262.630778952709,7776.124527722134,7763.369189228697
194,9139.0,8347.526639058331,7960.928842493449,8216.705709855574,6905.011586889575,8154.303020573616,8303.706965576806
195,9041.5,8700.400917560719,7118.5589039228835,7262.442048052902,6516.2966344376455,5803.595931432683,6989.088403076022
196,9075.5,8229.818222736025,8509.234998277017,8238.874198702395,7528.518163795063,7913.598971549684,7461.475640005838
197,8449.529074786882,8596.854486528648,8714.349025704769,8989.004463928783,8627.5,8799.557722265816,8640.5
198,5348.537877011896,7857.072797579348,8396.996185067124,7986.023776190713,7881.365394213436,8240.53997612907,8106.325670561646
199,8975.0,8512.429379474836,8568.492641122533,8571.461264039306,8371.62435786031,7980.995699065043,7949.433981903703
200,8396.130645398667,8670.0,7694.721241750564,9101.5,8762.5,8937.5,8578.0
201,8775.50142642939,8627.5,8763.5,8879.5,8029.813189278116,8650.961257968358,7925.949930648109
202,8934.5,8698.5,8281.61708666306,8204.510315352036,7260.503023760144,7831.589267365253,6908.086910520961
203,6992.642742467049,6674.659345563716,7577.390492199353,6844.833171247271,5670.033108603885,5226.146141346418,5169.916550295869
204,8000.696768141675,7808.492761496648,5815.42168645719,6095.3056224498805,6137.07893937386,6279.03148398755,7007.623917562767
205,6290.919750527731,5573.408304721326,5772.325360066614,6520.652778023508,7476.010520950377,7344.664857931171,6883.745082116819
206,8736.0,8505.0,7282.755297993364,8126.797813705706,8177.136006510965,8178.28666166947,7648.293017601024
207,8708.731597450309,8006.453639334855,7695.206309102112,7914.257319943426,7755.106166882837,7754.180353597678,7924.374929621361
208,7117.161106070018,5501.750380605208,5711.893197587619,8388.562512142415,8267.118764249224,7958.399370670888,7837.820002211583
209,3468.115444457022,5620.664592222005,5716.122833481091,8263.731000015487,7896.927447861977,8100.960401145001,7741.299857966769
210,4625.457716389374,5922.646887339906,7153.486410613695,7304.869122712826,8232.749245154064,7766.869265626764,7707.426046626059
211,7612.969880706375,6428.180448684071,7675.555102475507,7746.011192585639,7033.390690908154,7469.396696556425,7405.084862743055
212,7089.475459287191,7813.708534965862,7945.0882023158365,8201.985736334163,6416.091426755872,8200.381404738586,7924.853019391326
213,7953.84682977472,8193.165320361306,7955.203393589778,7521.489875148292,6410.586643814793,6672.2759089311285,6545.463165589724
214,8271.987567702738,7893.802213477751,8235.910699657852,7736.312127863095,7015.677687293586,7298.292348687235,6642.263885606361
215,8516.0,8116.260639368711,8154.144645154141,8377.314530989792,8042.742012046799,7663.072868859834,7243.347581752794
216,3815.6160510432883,6385.947670898266,7165.645642382888,8405.619911105223,6422.071847485728,8607.648057135983,8064.004456409107
217,4692.700377702502,7059.304966163244,6434.056427734408,7342.268514702818,4998.051489383302,7805.215572290399,7546.654350608954
218,4566.783434136072,6862.627790200428,6167.128274607178,6551.550901851375,3664.657549652771,7692.523267493423,7719.635568142342
219,8287.0,8096.0,8027.812807786111,8229.646663966963,8269.5,7544.1486428031585,8008.755653471763
220,7941.721729858657,7197.780230814395,7287.329923267669,8190.791237525953,7787.793648695428,8234.291012547954,8135.5
221,7537.900272912521,7426.303614964637,7441.887953021762,8448.5,8190.0,8060.215245866405,7874.1867074659685
222,7171.681525853239,7237.412540405014,7324.010463576055,7813.180728184902,8117.0,8214.5,7716.474793519272
223,6937.074206367391,5585.037029215339,7122.620012202542,7229.075919708526,7222.48441295066,7405.462907994905,7749.777498856906
224,7558.394698989162,6545.671403250571,5662.093984475769,7741.032575608497,6231.367238137742,7550.301871239539,7152.359904143532
225,6107.0783319886195,4968.475979099091,6437.043004729807,7813.48625063914,7491.307812400519,7720.778118333825,7519.226458081422
226,3557.9372574368335,4811.430806165779,4019.318845011454,6636.575135517189,6490.499608664826,7631.907552441561,7489.667451303504
227,5221.93308932877,5291.117556082025,6360.096346279302,8224.5,5881.809720545127,8136.0,7941.0
228,6835.453208569427,7087.163782914711,6519.668796406768,6965.033786291441,6545.185842330317,7687.21161518739,7807.0
229,5632.91397821626,5474.135223865154,6984.4299629968955,7797.673677625638,7802.0,7296.249509242552,7165.998620993857
230,5371.695346724293,5365.180018609732,4661.117547627654,7252.142374866651,6686.6820689777605,7426.697764974955,7183.036779367772
231,3615.4505346685282,2273.057774464978,4636.569366483314,7760.294985016921,5942.410972371732,7553.013803184789,6987.702609533488
232,7558.1196467176505,7493.5,7454.121975300278,7559.855866047013,6900.605703201124,7338.184941925008,7067.63123163861
233,6211.086046139754,7190.617525630326,7708.5,7843.0,7137.915905751603,7089.243738434114,6832.855560134468
234,7340.90010859913,7089.140728758458,5143.686701618041,4367.454006322927,6675.053215358349,6222.99288190225,6150.036051840725
235,7517.140398861829,7341.221943843918,7543.760854736615,7883.8457675112295,7284.798596195016,7788.993039983753,7531.881757419767
236,7447.335473862564,7220.7525565525275,7611.5,7809.5,7361.29096577191,6354.88779026942,6461.117442415849
237,7569.5,7144.305768535722,7549.5,6418.352119853733,5296.050013771621,5742.948723179751,6703.622538277964
238,7422.964377726968,6644.16270114951,5939.4651880690735,6638.05818335981,6626.445569809561,6772.251049014541,7095.480941817913
239,7128.902097663668,6936.304373412657,6689.99056751722,7453.102521808784,6571.704524445669,6706.68861243526,6640.47628339829
240,3626.4871782797827,5395.1735318139745,4495.043485892088,5094.3046361254,5509.238256715336,5591.3222297795055,6720.19543268737
241,6312.1081933585065,6006.364292527715,5370.607415219612,6515.007021408614,6239.876127829228,5994.434830966567,6173.920186893234
242,7207.975073250194,7026.032073361161,7085.827991465944,6784.2736779763645,7396.756629960944,6573.920378303313,6084.093556306877
243,6456.468209533839,6358.102869858268,7002.391606367352,7562.893566335791,7493.016993911265,7176.526093418476,7092.800409931488
244,6535.704349338543,6393.140824117647,7021.884733034174,7610.0,7118.368601778554,7510.0,7412.5
245,7165.05064024137,6973.666376112646,6707.046279626014,7532.0,7429.5,6173.369053829615,6205.284115348197
